iter	Logloss
276	0.1997015796
277	0.1995748902
278	0.1995261974
279	0.1994354049
280	0.1990660775
281	0.1989000916
282	0.1988282548
283	0.1987642539
284	0.1986836931
285	0.1985591851
286	0.1984954496
287	0.1982698214
288	0.1981910748
289	0.1981410296
290	0.1978960415
291	0.1977763431
292	0.1976914739
293	0.1971664883
294	0.1970814529
295	0.1969930449
296	0.1967608425
297	0.1966659974
298	0.1965121952
299	0.1963692611
300	0.1962493749
301	0.1961531903
302	0.1960486596
303	0.1959536153
304	0.1956726
305	0.1956432876
306	0.1955487803
307	0.1954470859
308	0.195309853
309	0.195174759
310	0.1951265836
311	0.1950036567
312	0.1948932637
313	0.1947497657
314	0.1946918127
315	0.1945538794
316	0.1944767619
317	0.1944249486
318	0.1942763494
319	0.1941593509
320	0.1940204651
321	0.1939191886
322	0.1938378393
323	0.1937079999
324	0.1935283909
325	0.1933973187
326	0.1933105329
327	0.1931266801
328	0.1931088334
329	0.1930112336
330	0.1929190078
331	0.19279921
332	0.1926433033
333	0.1925500745
334	0.1924526236
335	0.1923015041
336	0.1922700176
337	0.1922082859
338	0.1921230673
339	0.1920154288
340	0.1918891159
341	0.1917577328
342	0.1916540216
343	0.1915350025
344	0.1914570063
345	0.1912605947
346	0.1911090154
347	0.190941185
348	0.1908289807
349	0.190695664
350	0.1906013352
351	0.1905245634
352	0.1904078312
353	0.190250368
354	0.1900889453
355	0.1899571675
356	0.1898511594
357	0.1897340081
358	0.1896231877
359	0.1895321413
360	0.1894786476
361	0.1893332523
362	0.1892499955
363	0.1891956845
364	0.1891189558
365	0.1890226497
366	0.188999877
367	0.1889041285
368	0.1887987922
369	0.1886360612
370	0.1885034166
371	0.1883879717
372	0.1882978801
373	0.188197896
374	0.1881367145
375	0.1879514901
376	0.1878119147
377	0.1877873741
378	0.1875891984
379	0.1874968333
380	0.1874765186
381	0.1873091701
382	0.1872616892
383	0.1871591803
384	0.1870857819
385	0.1869307977
386	0.1868572091
387	0.1867378374
388	0.1866271292
389	0.1865338304
390	0.1864123585
391	0.1863480924
392	0.1863414874
393	0.1862923223
394	0.1861911138
395	0.1860623906
396	0.1860155887
397	0.185922733
398	0.1858361133
399	0.1857448607
400	0.1855849162
401	0.1854930704
402	0.1854515923
403	0.185274425
404	0.1852054833
405	0.1851416961
406	0.185087356
407	0.1850289217
408	0.1849794931
409	0.1849045735
410	0.1847834999
411	0.1846507135
412	0.1845322507
413	0.1843822606
414	0.1843270428
415	0.1842439923
416	0.1841580649
417	0.1840350574
418	0.1839214869
419	0.1838578517
420	0.1837879154
421	0.1836383728
422	0.1835713544
423	0.1834906364
424	0.1834433398
425	0.1834088092
426	0.1833203141
427	0.1832421887
428	0.1831868119
429	0.1830445053
430	0.1829578414
431	0.1829031501
432	0.1827883026
433	0.1826867551
434	0.1825478612
435	0.1824509855
436	0.1823846455
437	0.1823034996
438	0.1821615849
439	0.182110094
440	0.1819885324
441	0.1819128158
442	0.1818399169
443	0.1817739127
444	0.1816464118
445	0.1816091694
446	0.1815169837
447	0.1814919196
448	0.1814272472
449	0.1812983831
450	0.18119148
451	0.181115149
452	0.1810345874
453	0.180913462
454	0.1808268452
455	0.1807522906
456	0.1806886717
457	0.1806070535
458	0.1805414429
459	0.1804600219
460	0.1803658386
461	0.1803008571
462	0.1802451858
463	0.180151047
464	0.1800238501
465	0.1798908186
466	0.1798623503
467	0.1798093256
468	0.1797388753
469	0.1796694322
470	0.1795862417
471	0.1794525093
472	0.1794191481
473	0.1793747717
474	0.1793117449
475	0.1792672442
476	0.179165487
477	0.1790446347
478	0.1789719444
479	0.1788796951
480	0.1788468919
481	0.1787745967
482	0.1787146572
483	0.1786793363
484	0.1786152888
485	0.1785123231
486	0.1784613292
487	0.1783799248
488	0.1782626546
489	0.1780088561
490	0.1779166193
491	0.1778265717
492	0.1777623146
493	0.1777010396
494	0.1776358699
495	0.177563474
496	0.1775070078
497	0.1774297075
498	0.1774117782
499	0.1773023382
500	0.177230513
501	0.1771978136
502	0.1771177033
503	0.1770605664
504	0.1770136115
505	0.1769102198
506	0.1768112831
507	0.1767577872
508	0.1766141395
509	0.1764918207
510	0.1763795678
511	0.1762601472
512	0.1761251747
513	0.1759997143
514	0.1759497299
515	0.1758318259
516	0.1757831132
517	0.1757069511
518	0.1756230921
519	0.1755478736
520	0.175500677
521	0.1754699852
522	0.1753583056
523	0.175248654
524	0.1751359225
525	0.1750837019
526	0.1749875146
527	0.1748819351
528	0.1748192538
529	0.1747614572
530	0.1746654953
531	0.1745987974
532	0.1745030555
533	0.1744123115
534	0.1743633635
535	0.1742979198
536	0.1741986165
537	0.174157186
538	0.174059203
539	0.1739928512
540	0.1739376561
541	0.1738961601
542	0.173767358
543	0.1736760085
544	0.1736246376
545	0.173576724
546	0.1734990834
547	0.1734374172
548	0.1733832138
549	0.1733423099
550	0.1732978719
551	0.1732435677
552	0.1731680633
553	0.1730987954
554	0.1730620676
555	0.1730184076
556	0.1729160906
557	0.1728545913
558	0.1726665063
559	0.1725625261
560	0.1725207154
561	0.1724929157
562	0.1724229498
563	0.172344413
564	0.1722330374
565	0.1720574588
566	0.1719822048
567	0.171891654
568	0.1718271432
569	0.1717865597
570	0.171741091
571	0.1716980093
572	0.1716818613
573	0.1715936931
574	0.1715311509
575	0.1715019344
576	0.1714732453
577	0.171383471
578	0.171315974
579	0.1712410464
580	0.1711830339
581	0.1711040891
582	0.1710375044
583	0.1709769839
584	0.170925465
585	0.1707664202
586	0.1706849395
587	0.1705782258
588	0.1705038324
589	0.1704224875
590	0.1703763921
591	0.1703190389
592	0.1702045665
593	0.1701749677
594	0.1701316232
595	0.1700792511
596	0.17000126
597	0.1699184033
598	0.1698424549
599	0.1697896669
600	0.1697056169
601	0.1696637405
602	0.1696162763
603	0.1695869669
604	0.1695305339
605	0.1694607453
606	0.1694072876
607	0.1693131291
608	0.1692608274
609	0.1691666924
610	0.1690817851
611	0.1690520474
612	0.168945631
613	0.1688519211
614	0.1687502393
615	0.1686824067
616	0.1685748474
617	0.1685206043
618	0.1684307287
619	0.1683421188
620	0.1682729287
621	0.1682265687
622	0.1681550545
623	0.1680707994
624	0.1680093789
625	0.1679551012
626	0.1678697331
627	0.1677369519
628	0.1676859979
629	0.167639718
630	0.1676007223
631	0.167566546
632	0.1675067626
633	0.1674159866
634	0.1673682094
635	0.1673300099
636	0.1672713597
637	0.1672319862
638	0.1671547004
639	0.1670610391
640	0.1669505245
641	0.1668343416
642	0.1667975316
643	0.1667005796
644	0.1666714629
645	0.1665722223
646	0.166499529
647	0.1664224623
648	0.1663542279
649	0.1662534267
650	0.1661758386
651	0.1660797965
652	0.165987295
653	0.1659099032
654	0.1658858895
655	0.1658034073
656	0.1657545293
657	0.1657255842
658	0.1656904069
659	0.1656531531
660	0.1655622673
661	0.1655092082
662	0.1654188437
663	0.1653201671
664	0.1652696534
665	0.1652265034
666	0.1652077433
667	0.1651105213
668	0.1650074437
669	0.1649313797
670	0.1648560427
671	0.1647829905
672	0.1647245569
673	0.1646079293
674	0.1644985558
675	0.1644406201
676	0.1643365032
677	0.164313702
678	0.164245877
679	0.1641431868
680	0.1640771657
681	0.1639798497
682	0.1639176933
683	0.163826754
684	0.1637604692
685	0.1636724042
686	0.1635688749
687	0.1635260928
688	0.1634790073
689	0.1634437804
690	0.1633869434
691	0.163293667
692	0.1632233728
693	0.1631759521
694	0.163139069
695	0.1630995981
696	0.1630723645
697	0.1630325347
698	0.1629794791
699	0.1628795986
700	0.1628101368
701	0.1627314017
702	0.1627049997
703	0.1626654702
704	0.1626022504
705	0.1625363053
706	0.1624831315
707	0.1624410704
708	0.1623254061
709	0.1622434491
710	0.1621868958
711	0.1621002751
712	0.1620485644
713	0.1619805873
714	0.1618993281
715	0.1618522507
716	0.1617475281
717	0.1616537381
718	0.1615783866
719	0.161509247
720	0.16147699
721	0.161391174
722	0.1613103599
723	0.1612224576
724	0.1611523374
725	0.1611174282
726	0.1610805621
727	0.1610256856
728	0.1610078543
729	0.1609640811
730	0.1609014634
731	0.1608002974
732	0.1607381328
733	0.1605773125
734	0.1604562341
735	0.160359773
736	0.1602695073
737	0.1601642924
738	0.1601366454
739	0.1600915217
740	0.1600484242
741	0.1599908363
742	0.1599613401
743	0.159919736
744	0.159867933
745	0.1597788032
746	0.1596857489
747	0.1595945277
748	0.1595084702
749	0.1594736022
750	0.1593850678
751	0.1592835024
752	0.1592562787
753	0.159223953
754	0.1591278791
755	0.1590328815
756	0.1589482404
757	0.1588970223
758	0.1588652173
759	0.1588121516
760	0.1587603538
761	0.1587328517
762	0.1586909201
763	0.1585914377
764	0.1585307273
765	0.1585003012
766	0.1584496443
767	0.158395049
768	0.158321643
769	0.1582911535
770	0.1582291677
771	0.1581388064
772	0.1580780228
773	0.1580495709
774	0.1579576653
775	0.1579348279
776	0.157888666
777	0.1578363295
778	0.1577480912
779	0.1576978139
780	0.1576126057
781	0.1575268943
782	0.157470669
783	0.1574105553
784	0.1573307331
785	0.1573057629
786	0.1572401624
787	0.1572048733
788	0.1571455312
789	0.157087386
790	0.1569448283
791	0.1568686329
792	0.1568212336
793	0.1567863382
794	0.1567795336
795	0.1567087738
796	0.1566590544
797	0.1566187228
798	0.1565792004
799	0.1565551768
800	0.1564755975
801	0.156381864
802	0.1563078883
803	0.1563062496
804	0.1562411792
805	0.15619629
806	0.1561560838
807	0.1561032963
808	0.1560195453
809	0.1559663189
810	0.1559241862
811	0.1558397143
812	0.1557774952
813	0.1557117434
814	0.1556465508
815	0.155615064
816	0.1555569143
817	0.1555283421
818	0.155407142
819	0.155358
820	0.1553134977
821	0.1552803147
822	0.1552564796
823	0.1552071455
824	0.1551491935
825	0.1550994827
826	0.1550415447
827	0.1549803765
828	0.1549498753
829	0.1548651705
830	0.1547696004
831	0.1547225755
832	0.1546601798
833	0.15458886
834	0.1545251053
835	0.1544923068
836	0.1544214972
837	0.1543829798
838	0.1543324265
839	0.1542372153
840	0.1542030869
841	0.1541413807
842	0.1540767916
843	0.154001263
844	0.1539420155
845	0.1538803321
846	0.1538257565
847	0.1537495091
848	0.1536542516
849	0.1535753962
850	0.1534911973
851	0.1533919281
852	0.1533280459
853	0.1532817056
854	0.1532529159
855	0.153208658
856	0.1531605039
857	0.1530836378
858	0.1530359728
859	0.1529924891
860	0.1529323187
861	0.1528689238
862	0.1528103869
863	0.1527246284
864	0.1526334258
865	0.1525642885
866	0.1524739323
867	0.1524102571
868	0.1523767158
869	0.1523303119
870	0.1522787283
871	0.1522205874
872	0.1521803458
873	0.1521141909
874	0.1520444964
875	0.1519665115
876	0.1519348735
877	0.1518554477
878	0.1518318272
879	0.1517840812
880	0.1517465276
881	0.1516670945
882	0.1516226137
883	0.1515387369
884	0.1514895412
885	0.1514569456
886	0.1514176611
887	0.1513362495
888	0.151276344
889	0.1512032444
890	0.1511774601
891	0.1511701643
892	0.1510915488
893	0.151080205
894	0.1510037244
895	0.1509750629
896	0.1508831882
897	0.1508353392
898	0.1507701416
899	0.1506971281
900	0.1506590757
901	0.1506360912
902	0.1505803508
903	0.1505275535
904	0.1504715738
905	0.1504260968
906	0.1503959324
907	0.1503837807
908	0.1503428659
909	0.1502757586
910	0.1502502208
911	0.1501981888
912	0.1501536209
913	0.1500803274
914	0.1499933023
915	0.1499137224
916	0.1498522736
917	0.1497749699
918	0.1497244471
919	0.1496570824
920	0.1495769531
921	0.149533657
922	0.1494887397
923	0.1494184538
924	0.1493563946
925	0.1493065361
926	0.149177219
927	0.1491381876
928	0.149109191
929	0.1490481924
930	0.1489684059
931	0.1489161521
932	0.1488638319
933	0.1488423261
934	0.1488056524
935	0.1487618634
936	0.1487001029
937	0.1486315127
938	0.1485899522
939	0.1485316189
940	0.1484731351
941	0.1484203348
942	0.1483510699
943	0.1482666577
944	0.1482470286
945	0.1481776798
946	0.1481253293
947	0.1480737756
948	0.1480074156
949	0.14794365
950	0.1478991402
951	0.1478497948
952	0.14778596
953	0.1477097025
954	0.1476685072
955	0.1475956141
956	0.1475181062
957	0.1474718684
958	0.1474377545
959	0.1474171361
960	0.1473693687
961	0.1473074835
962	0.1472610295
963	0.1472015295
964	0.1471604729
965	0.1471150627
966	0.1470300533
967	0.1470121271
968	0.1469607843
969	0.1468812725
970	0.1468706632
971	0.1467867719
972	0.1467279418
973	0.146650366
974	0.1466262527
975	0.1465693286
976	0.1465376154
977	0.1465008826
978	0.1463931767
979	0.1463244467
980	0.1462748419
981	0.1462136209
982	0.1461840105
983	0.1460702191
984	0.1460189987
985	0.1460138491
986	0.1459567324
987	0.1458956248
988	0.145829701
989	0.1457921081
990	0.1457730772
991	0.1457109228
992	0.1456196894
993	0.1455908584
994	0.1454957162
995	0.145422982
996	0.1453567405
997	0.1452622096
998	0.1452049815
999	0.1451788251
